Supplementary Data 1. Growth inhibition data against A. baumannii for model training,,,,
SMILES,Name,Rep 1,Rep 2,Mean
O=C1O[C@@H](c2ccccc2)[C@@H](c2ccccc2)N2[C@@H](c3ccc(OCCO)cc3)[C@]3(C(=O)Nc4ccccc43)[C@@H](C(=O)Nc3nc4ccccc4s3)[C@H]12,BRD-K87154953,1.01423748,0.874204033,0.944220757
O=C(NCC[C@@H]1CC[C@H](NS(=O)(=O)c2cccc(F)c2)[C@@H](CO)O1)C1CC1,BRD-K87158974,0.911797884,1.239364753,1.075581319
O=C(NCCO)c1cccc(C(=O)NCCO)c1,BRD-K87250855,0.887583598,1.124634554,1.006109076
CN(C)c1nc2c([nH]1)c(=O)[nH]c(=O)n2C,BRD-K87267244,0.892556793,0.995118628,0.94383771
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)c1ccccc1F)[C@@H](C)CN([C@H](C)CO)S2(=O)=O,BRD-K87276639,1.094821073,1.060367384,1.077594228
O=C(C[C@H]1C=C[C@@H](NC(=O)c2ccncc2)[C@H](CO)O1)NCc1ccncn1,BRD-K87278956,1.101246999,1.337795424,1.219521212
Cc1n[nH]c(NN2CCOCC2)nc1=O,BRD-K87286031,1.057442314,1.043557266,1.05049979
CO[C@H]1O[C@H](COC(=O)NCCCCCC(=O)NO)[C@H](OC(=O)Nc2ccccc2)[C@H](OC(=O)Nc2ccccc2)[C@H]1OC(=O)Nc1ccccc1,BRD-K87324699,1.207279079,0.956219219,1.081749149
O=C(Cc1ccncc1)Nc1ccc2c(c1)[C@H]1C[C@@H](CC(=O)N3CCc4ccccc4C3)O[C@H](CO)[C@H]1O2,BRD-K87340398,1.156739377,0.750552734,0.953646056
COC(=O)c1ccccc1N(C)S(C)(=O)=O,BRD-K87361629,0.915438378,0.893651112,0.904544745
CC(C)c1cccc(C(C)C)c1NC(=O)Cc1cccs1,BRD-K87371790,1.175181238,0.735764962,0.9554731
CCOC(=O)c1sc(=NN)[nH]c1C,BRD-K87383093,1.054535171,0.948963346,1.001749259
Cn1c(=O)[nH]c(=O)c2c(=O)cc[nH]c21,BRD-K87395557,0.990199932,1.292742719,1.141471325
OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,BRD-K87424134,0.828810854,1.011193474,0.920002164
COc1ccc(S(=O)(=O)N(C)C[C@@H]2Oc3c(NC(=O)Nc4cccc5ccccc45)cccc3C(=O)N([C@@H](C)CO)C[C@H]2C)cc1C,BRD-K87426499,0.995874459,1.098803591,1.047339025
CCCCc1ccc(CC(=O)O)cc1,BRD-K87451454,1.046988702,1.02064397,1.033816336
CN1C(=O)c2cc(NC(=O)C3CCCC3)ccc2OC[C@@H]2O[C@@H](CC(=O)NCCc3ccncc3)CC[C@@H]21,BRD-K87470727,1.027467601,0.945903308,0.986685455
CN1CCN(C(=O)C[C@@H]2CC[C@@H](NC(=O)Cc3ccccn3)[C@H](CO)O2)CC1,BRD-K87530935,0.984824073,0.786324636,0.885574355
COCC#Cc1ccc2c(c1)O[C@H](CN(C)C(=O)C1CCOCC1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,BRD-K87545619,1.022826874,1.154982148,1.088904511
COCC#Cc1ccc2c(c1)O[C@@H](CN(C)C(=O)C1CCCCC1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O,BRD-K87577174,0.833663371,0.822291732,0.827977551
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(C#CCN(C)C)cc2O[C@@H]1CN(C)C(=O)Nc1ccccc1F,BRD-K87595791,0.97237473,1.085554552,1.028964641
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3ccccc3F)cc2O[C@H]1CN(C)C(=O)c1ccc2c(c1)OCO2,BRD-K87602457,1.067198042,1.040973436,1.054085739
CNc1nc(OCC#N)nc(N2CCCCC2)n1,BRD-K87617664,0.868630969,0.985802266,0.927216617
C=CCNC(=O)[C@H]1[C@@H]2C(=O)O[C@@H](c3ccccc3)[C@@H](c3ccccc3)N2[C@@H](c2ccc(O)cc2)[C@]12C(=O)N(C(=O)OCCOC)c1ccc(C#CC3(O)CCCCCC3)cc12,BRD-K87618067,0.960309673,1.034456282,0.997382977
C=CCOC(=O)[C@@H]1[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N[C@@H](CCCCNC(C)=O)C(=O)N4[C@H]3c3ccc(O)cc3)cc2)[C@@]12C(=O)Nc1ccc(I)cc12,BRD-K87647915,0.980132355,1.205047892,1.092590124
O=C(c1ccc(F)cc1)N1c2ccccc2C=Cc2ccccc21,BRD-K87648214,0.931052329,0.917898745,0.924475537
O/N=C1\CCCCc2c1[nH]c1ccc(C3CCCCC3)cc21,BRD-K87667579,0.951571029,0.8832526,0.917411815
COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](CC(=O)N3CCN(c4ccccc4)CC3)O[C@@H]2CO)cc1,BRD-K87696353,1.096788585,1.193818907,1.145303746
O=c1ncccn1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,BRD-K87714311,0.889641646,1.107785895,0.99871377
O=c1nc(NCc2ccco2)cc[nH]1,BRD-K87757093,0.892954952,1.039178204,0.966066578
O=C(C[C@@H]1CC[C@H](NC(=O)C2CC2)[C@H](CO)O1)NCCCN1CCOCC1,BRD-K87781745,1.081658379,0.999135687,1.040397033
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)c2ccncc2)Oc2cc(C#CC3(O)CCCC3)ccc2S1(=O)=O,BRD-K87797254,0.930931975,0.772059946,0.85149596
CCN1C(=O)CS/C1=N\N1CCOCC1,BRD-K87800675,1.067848651,0.926719619,0.997284135
C=C1C(=O)O[C@H]2[C@H]1CCC(C)=C1C(=O)CC(=CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]12,BRD-K87828011,1.119174485,0.915177685,1.017176085
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#Cc3cccnc3)cc2O[C@@H]1CN(C)CC1CCOCC1,BRD-K87835851,1.174896272,0.952241185,1.063568728
O=C(C[C@@H]1CC=CC[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O[C@H](c2ccccc2)CNC1=O)N[C@@H](CO)Cc1ccccc1,BRD-K87842308,0.946381069,1.136311626,1.041346347
C[C@@H]1CNC(=O)CCO1,BRD-K87843568,1.251512676,1.052297516,1.151905096
NCCNC1=NS(=O)(=O)c2ccccc21,BRD-K87847583,1.1309317,0.931860457,1.031396079
O=C(C[C@@H]1C=C[C@H](NC(=O)CN2CCOCC2)[C@H](CO)O1)NCCc1ccccc1,BRD-K87863571,1.333481991,0.980500345,1.156991168
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)CN2CCOCC2)Oc2cc(/C=C/c3ccccc3)ccc2S1(=O)=O,BRD-K87875370,1.059437305,1.141234661,1.100335983
[N-]=[N+]=NCc1ccccc1C[C@]1(C(=O)NCCN2CCOCC2)N=C(c2ccc(OCCCO)cc2)O[C@H]1c1ccccc1N=[N+]=[N-],BRD-K87880953,1.064860671,1.036568231,1.050714451
CO[C@H](CN(C)C(=O)c1ccc2c(c1)OCO2)[C@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(F)cc1,BRD-K87893855,1.144659802,1.393876567,1.269268184
COC(=O)C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2S(=O)(=O)c2ccccc2C)O1,BRD-K87897284,1.105107025,0.960592791,1.032849908
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CC3(O)CCCC3)cc2O[C@H]1CN(C)C(=O)Nc1ccc(F)cc1,BRD-K87934876,1.01595328,1.036096337,1.026024808
Cc1ccc(S(=O)(=O)N[C@H]2CC[C@@H](CCNC(=O)CN3CCOCC3)O[C@H]2CO)cc1,BRD-K87986199,0.904451355,1.049404854,0.976928104
C[C@H]1CN([C@@H](C)CO)S(=O)(=O)c2ccc(-c3ccc(F)cc3)cc2O[C@@H]1CN(C)C(=O)C1CCOCC1,BRD-K87986391,0.98094895,0.953769619,0.967359285
COc1ccc(C)cc1S(=O)(=O)NCCO,BRD-K88010445,1.082987543,0.929682045,1.006334794
O=C(OCc1ccco1)c1ccc(-c2ccc(Cl)cc2)s1,BRD-K88033154,1.024849419,0.90261265,0.963731034
Nc1ccc2c(c1)CNCC2,BRD-K88034152,0.879477411,1.035659997,0.957568704
O=C(N[C@@H]1C=C[C@H](CC(=O)N2CCOCC2)O[C@H]1CO)c1ccc2c(c1)OCO2,BRD-K88052234,0.939471964,1.087096206,1.013284085
CC(C)(C)OC(=O)CC[C@]12N=C(c3ccc(OCCCO)cc3)O[C@H]1c1ccccc1CN(C(=O)c1ccccc1)C2=O,BRD-K88061496,0.993900589,1.172782198,1.083341394
NC(=O)C1N=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C1=O,BRD-K88061624,1.02501697,0.96522501,0.99512099
COc1ccc(NC(=O)Nc2ccc3c(c2)[C@H]2C[C@H](CC(=O)NCC(F)(F)F)O[C@@H](CO)[C@H]2O3)cc1,BRD-K88092133,1.12096164,0.99688605,1.058923845
Cn1c(CCN)nc2ccccc21,BRD-K88140667,1.004447451,0.97114493,0.98779619
O=C(Cc1ccncc1)NCC[C@H]1CC[C@H](NC(=O)C2CCOCC2)[C@@H](CO)O1,BRD-K88156262,0.98492965,1.093621248,1.039275449
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3ccc(C(=O)N(C)C)cc3)cc2O[C@@H]1CN(C)C(=O)C1CC1,BRD-K88157143,1.080977306,1.083003117,1.081990212
COc1cccc(NC(=O)N[C@@H]2C=C[C@H](CC(=O)N3CCN(C)CC3)O[C@H]2CO)c1,BRD-K88160414,0.932070313,1.168084766,1.05007754
Cc1nn(C)cc1NC(=O)C[C@H]1CC[C@H]2[C@H](COc3ccc(NC(=O)C4CCOCC4)cc3C(=O)N2C)O1,BRD-K88180879,0.994029861,0.924187942,0.959108901
C=C1SC(Nc2c(C)cccc2C)=NC12CCCCC2,BRD-K88192808,0.965361895,0.708931451,0.837146673
O=C(O)CCNC(=O)c1cncc(O)c1,BRD-K88192843,1.004093876,0.829233077,0.916663476
O=C(CN1CCOCC1)NCC[C@H]1CC[C@@H](NC(=O)Cc2ccccn2)[C@H](CO)O1,BRD-K88278778,1.08764576,1.21621274,1.15192925
CN(C)Cc1cn(CC[C@@H]2CC[C@@H](NS(=O)(=O)c3ccccc3)[C@@H](CO)O2)nn1,BRD-K88280335,0.890255508,1.246885622,1.068570565
O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2S(=O)(=O)c2ccc(Cl)cc2)O1)N[C@H]1CCN(Cc2ccccc2)C1,BRD-K88291930,1.044392797,1.031622604,1.038007701
C=CC[n+]1ccccc1/C=N/O,BRD-K88299200,0.905177975,1.129312543,1.017245259
c1cnc(N2CC[N+]3(CCCC3)CC2)nc1,BRD-K88307214,1.166439241,1.200870579,1.18365491
O=C(N/N=C/[C@H](O)[C@@H](O)[C@@H](O)[C@H](O)C(=O)O)c1ccccc1O,BRD-K88313944,0.888959706,0.89784247,0.893401088
CCOCCCNc1nc2c([nH]1)c(=O)n(C)c(=O)n2C,BRD-K88323568,1.042708061,1.005374011,1.024041036
COc1ccccc1-c1cnc2c(c1)C(=O)N([C@@H](C)CO)C[C@@H](C)[C@H](CN(C)C(=O)c1cccnc1)O2,BRD-K88357881,1.06869317,1.080118465,1.074405818
O=C(O)Cn1c(=O)oc2ccccc21,BRD-K88358224,0.968801042,0.93737032,0.953085681
C[C@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3ccc(C(=O)N(C)C)cc3)cc2O[C@@H]1CN(C)C(=O)C1CC1,BRD-K88358941,0.937364906,0.864987013,0.901175959
O=C(C[C@H]1C=C[C@H](NC(=O)Cc2ccccn2)[C@@H](CO)O1)NCCc1ccncc1,BRD-K88362336,1.022530614,1.083986072,1.053258343
O=C(C[C@H]1CC[C@H](NS(=O)(=O)c2ccccc2)[C@H](CO)O1)NCc1ccncn1,BRD-K88377988,0.97784904,1.09425449,1.036051765
CN(C)C(=O)C[C@@H]1CC[C@@H](NC(=O)C2CCOCC2)[C@@H](CO)O1,BRD-K88385750,1.096369878,1.131369575,1.113869726
NCC[C@@H]1CC[C@@H](NC(=O)c2ccccc2F)[C@@H](CO)O1,BRD-K88391199,1.080161838,1.514511885,1.297336861
O=C(NCCCN1CCOCC1)c1cccnc1,BRD-K88437801,1.175047932,0.953010337,1.064029135
CN(C)CC(=O)N[C@@H]1CC[C@H](CC(=O)NCCN2CCCCC2)O[C@H]1CO,BRD-K88493089,1.03592593,0.938595632,0.987260781
COc1cccc(-c2cn(CC[C@H]3CC[C@@H](NS(=O)(=O)c4ccccc4Cl)[C@@H](CO)O3)nn2)c1,BRD-K88520823,0.9845676,0.983540858,0.984054229
CCCNC(=O)N1C[C@H](O)COC[C@H]2O[C@@H](CC(=O)N3CCN(C)CC3)CC[C@@H]21,BRD-K88566452,0.939361969,1.056297424,0.997829697
CC(C)NNC(=O)c1ccncc1,BRD-K88568253,0.772651647,1.037401512,0.905026579
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(C#CC3CC3)cc2O[C@@H]1CN(C)C(=O)C1CCCCC1,BRD-K88579452,0.818004571,0.896616538,0.857310555
COc1cccc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@H](CC(=O)NCCCN4CCOCC4)CC[C@@H]32)c1,BRD-K88602713,0.852547061,1.049028341,0.950787701
COC(=O)C1=CCCN(C)C1,BRD-K88646909,0.970550969,1.296426904,1.133488936
C[C@@H]1[C@@H]([Si](C)(C)F)[C@H](CCn2cc([C@H](O)c3ccccc3)nn2)O[C@@]12C(=O)N(c1ccccc1)c1ccccc12,BRD-K88651525,0.980846811,0.917677662,0.949262237
CC(C)(C)OC(=O)NC(=NCCCn1cc(-c2cccc(/C=C/C(=O)NO)c2)nn1)NC(=O)OC(C)(C)C,BRD-K88653927,1.370737329,1.28608375,1.328410539
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,BRD-K88682005,0.896697078,1.08335222,0.990024649
COc1ccccc1S(=O)(=O)N[C@H]1C=C[C@H](CC(=O)N2CCN(C)CC2)O[C@H]1CO,BRD-K88693591,0.966010062,0.876540726,0.921275394
Cc1ccc2nc(Nc3ccccc3)nc(-c3ccccc3)c2c1,BRD-K88708949,1.161660636,1.284447467,1.223054051
O=C(C[C@@H]1C=C[C@@H](NS(=O)(=O)c2ccc(F)cc2)[C@@H](CO)O1)N1CCC(Cc2ccccc2)CC1,BRD-K88763194,0.845103999,1.011979509,0.928541754
O=c1[nH]ccn(-c2ccccc2)c1=O,BRD-K88772981,0.986694689,1.069390814,1.028042751
COc1cccc(NC(=O)N2C[C@@H](O)COC[C@@H]3O[C@@H](CC(=O)NCc4ccccc4F)CC[C@H]32)c1,BRD-K88776446,0.903366073,0.953866844,0.928616458
N[C@H]1C[C@@H]1c1ccccc1,BRD-K88809146,1.064337694,0.926307033,0.995322364
C[C@@H]1CN([C@H](C)CO)S(=O)(=O)c2ccc(-c3cncnc3)cc2O[C@H]1CN(C)C(=O)Cc1ccccc1,BRD-K88812688,1.036036578,0.824044344,0.930040461
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)Nc2ccc(N3CCN(C)CC3)cc2)OCc2cnnn2CCCC1=O,BRD-K88872152,0.890486592,1.122520401,1.006503496
CCS(=O)(=O)NCC[C@H]1CC[C@H](NS(=O)(=O)c2cccc(F)c2)[C@H](CO)O1,BRD-K88937411,1.046639284,1.032950671,1.039794977
O=C(C[C@H]1CC=CC[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)OCCNC1=O)NCCO,BRD-K88970114,1.031649523,0.967770482,0.999710003
O=C(C[C@@H]1C=C[C@@H](NC(=O)Nc2ccc3c(c2)OCO3)[C@@H](CO)O1)NCCCN1CCOCC1,BRD-K88992928,1.011216803,0.901423483,0.956320143
Cc1ccc(C=C2C(=O)NC(=O)NC2=O)cc1,BRD-K89005485,0.985943164,0.978694128,0.982318646
CCSc1nc(-c2ccc(C)cc2)cc(C(F)(F)F)c1C#N,BRD-K89026570,0.920112635,1.10588925,1.013000943
CC1(C)S[C@@H]2[C@H](NC(=O)C3(N)CCCCC3)C(=O)N2[C@H]1C(=O)O,BRD-K89046952,0.909675772,1.281528888,1.09560233
O=C(C[C@H]1C[C@@H]2c3cc(NC(=O)NC4CCCC4)ccc3O[C@@H]2[C@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1,BRD-K89063955,0.902139549,0.707281633,0.804710591
COc1ccccc1CNC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2C(=O)Nc2ccc(Cl)cc2)O1,BRD-K89099274,1.006672096,1.031990164,1.01933113
O=c1[nH]oc2c1CCNC2,BRD-K89104321,1.052994578,0.977597599,1.015296089
O=C(CCN1CCNCC1)N1CCCCC1,BRD-K89117115,0.775850346,0.963463773,0.869657059
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,BRD-K89125793,0.900076153,1.087744054,0.993910104
CO[C@H](CN(C)C(=O)c1ccc2c(c1)OCO2)[C@H](C)CN([C@H](C)CO)S(=O)(=O)c1ccc(C)cc1,BRD-K89146275,0.937882406,0.994854503,0.966368455
CNC(=O)c1cccc(NC(=S)NC)c1,BRD-K89151192,0.810711518,1.241568027,1.026139773
O=C(O)C[C@H]1C=C[C@@H](NC(=O)c2ccncc2)[C@H](CO)O1,BRD-K89162199,0.972510897,0.924656817,0.948583857
Cn1cnc(S(=O)(=O)N2C[C@@H](O)COC[C@@H]3O[C@H](CC(=O)NC4CCC4)CC[C@H]32)c1,BRD-K89167267,1.176614088,0.977367392,1.07699074
COc1cccc(NC(=O)N2C[C@H](O)COC[C@H]3O[C@@H](CC(=O)NCc4ccccc4F)CC[C@@H]32)c1,BRD-K89199761,0.844104208,0.741574142,0.792839175
Cn1c(=O)sn(-c2ccccc2)c1=O,BRD-K89211941,0.972849669,1.153797875,1.063323772
C=CCOC(=O)[C@@H]1[C@H]2C(=O)O[C@H](c3ccccc3)[C@H](c3ccccc3)N2[C@H](c2ccc(OCCOC(=O)[C@H]3C[C@H]4C(=O)N[C@@H](CCCC[N+](C)(C)C)C(=O)N4[C@H]3c3ccc(O)cc3)cc2)[C@@]12C(=O)Nc1ccc(I)cc12,BRD-K89227389,1.081333269,1.348989306,1.215161288
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)c2c(n1)CCS(=O)(=O)C2,BRD-K89234646,1.065094885,1.19221582,1.128655352
O=C(CCCCCNC(=O)OCc1ccc(CN(C(=O)Nc2ccccc2)[C@@H](Cc2ccccc2)Cn2cc(-c3ccccn3)nn2)cc1)NO,BRD-K89271351,0.833309706,1.045790052,0.939549879
CO[C@H]1CN(C)C(=O)c2cc(NS(C)(=O)=O)ccc2OC[C@H](C)N(C(=O)CN(C)C)C[C@H]1C,BRD-K89305325,0.962079109,1.043653463,1.002866286
CN(C)C(=O)C[C@H]1CC[C@H](NC(=O)C2CCOCC2)[C@@H](CO)O1,BRD-K89321975,0.950901273,1.207759999,1.079330636
COCCNC(=O)C[C@H]1C[C@H]2c3cc(NS(C)(=O)=O)ccc3O[C@H]2[C@@H](CO)O1,BRD-K89324382,0.972275946,1.264356946,1.118316446
Cc1[nH]c2ccccc2c1C(=O)CSc1ccc(Cl)cc1,BRD-K89347187,1.106615734,1.230239853,1.168427794
Cn1cnc(S(=O)(=O)N2C[C@H](O)COC[C@H]3O[C@@H](CC(=O)N4CCN(c5ccccc5)CC4)CC[C@@H]32)c1,BRD-K89356968,1.223258833,0.710441105,0.966849969
COc1ccc(S(=O)(=O)Nc2ccc3c(c2)[C@@H]2C[C@@H](CC(=O)NCC4CC4)O[C@@H](CO)[C@@H]2O3)cc1,BRD-K89376450,1.032279451,0.88223477,0.95725711
Cn1cnc(S(=O)(=O)N[C@@H]2C=C[C@@H](CC(=O)NCC3CC3)O[C@H]2CO)c1,BRD-K89515752,1.036050877,1.206731251,1.121391064
NNC(=O)C1CCCC1,BRD-K89547180,0.961102155,0.995247057,0.978174606
OC[C@@H](O)[C@@H](O)[C@@H](O)/C=N/Nc1ccccc1,BRD-K89556474,0.819818814,1.0772514,0.948535107
O=C(C[C@@H]1C[C@@H]2c3cc(NC(=O)Cc4ccncc4)ccc3O[C@@H]2[C@H](CO)O1)NCc1ccc2c(c1)OCO2,BRD-K89575533,0.892837454,1.038010594,0.965424024
O=C(N[C@@H]1C=C[C@@H](CC(=O)N2CCOCC2)O[C@@H]1CO)c1ccccn1,BRD-K89591522,1.027506067,0.590533885,0.809019976
CO[C@@H]1CN(C)C(=O)c2ccc(NS(=O)(=O)c3cn(C)cn3)cc2OC[C@H](C)N(CCC(F)(F)F)C[C@@H]1C,BRD-K89614259,1.029110302,0.917160327,0.973135315
O=C(N[C@H]1CC[C@@H](CCNS(=O)(=O)c2ccc(F)cc2)O[C@@H]1CO)C1CC1,BRD-K89621545,1.224256259,0.953807477,1.089031868
COC(=O)CN1C(=O)COc2ccc(C)cc21,BRD-K89633997,1.09148049,0.999275322,1.045377906
CN(C)C(=O)C[n+]1ccc(/C=N/O)cc1,BRD-K89636582,1.047544693,0.989410934,1.018477813
OC[C@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O,BRD-K89665618,0.898588657,0.985146199,0.941867428
CCNC(=O)C[C@H]1CC[C@H](NC(=O)C2CC2)[C@H](CO)O1,BRD-K89669577,1.011411501,0.68745892,0.84943521
CCNC(=O)C[C@@H]1CC[C@H](NC(=O)C2CC2)[C@H](CO)O1,BRD-K89691421,0.938635848,0.878686785,0.908661317
CN(C)C(=O)C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2S(=O)(=O)c2ccccc2)O1,BRD-K89694841,1.042392457,0.830680518,0.936536488
CNC(=O)C(=O)Nc1cc(Cl)ccc1C#N,BRD-K89759039,0.856792796,1.061130038,0.958961417
O=C(CCCCCC(=O)N/N=C/[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO)NO,BRD-K89833184,0.946967968,0.986139827,0.966553898
Cn1cnc(S(=O)(=O)N[C@H]2CC[C@H](CC(=O)N3CCN(c4ccccc4)CC3)O[C@H]2CO)c1,BRD-K89838866,1.06272651,0.618186303,0.840456406
O=C(C[C@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@H]2[C@@H](CO)O1)NCc1ccccc1F,BRD-K89839990,1.115035714,0.900854892,1.007945303
O=c1[nH]cc(Nc2ccccc2)c(=O)[nH]1,BRD-K89841319,1.047822699,1.310396616,1.179109658
C[C@@H]1CNS(=O)(=O)CO1,BRD-K89847204,1.058322163,1.050514118,1.054418141
Cc1ccc(S(=O)(=O)N(C)C[C@H]2Oc3cc(C#Cc4ccccc4)ccc3S(=O)(=O)N([C@@H](C)CO)C[C@H]2C)cc1,BRD-K89848321,1.099111509,0.98670754,1.042909525
CC(=O)OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O,BRD-K89872979,0.942448018,1.092124678,1.017286348
Cc1nc(-c2sc3ccc(Cl)cc3c2C)cs1,BRD-K89895983,0.925802229,1.117460565,1.021631397
COC(=O)C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2S(=O)(=O)c2ccccc2C)O1,BRD-K89948391,0.925489005,0.956566533,0.941027769
Cc1ccc(S[C@]2(C(=O)NCC(F)(F)F)CC(=O)N(Cc3ccccc3C(F)(F)F)[C@@H]2c2ccc(CO)cc2)cc1,BRD-K89965802,0.985926217,0.932705636,0.959315926
CCc1c(C)[nH]c(N2CCOCC2)nc1=O,BRD-K90019201,0.86055091,0.911310535,0.885930723
Cc1sc(Nc2ccccc2)nc1-c1ccc(Cl)cc1,BRD-K90062555,1.246903708,1.318287851,1.28259578
O=S1(=O)COC2(CNC2)CN1,BRD-K90064202,1.125794435,1.0270404,1.076417417
O=C1C[C@@](C(=O)NCc2ccccc2)(c2ccc([N+](=O)[O-])cc2)[C@@H](c2ccc(CO)cc2)N1CC12CC3CC(CC(C3)C1)C2,BRD-K90121212,0.902847979,0.937571192,0.920209585
COC(=O)c1ccc(O)c(/C=N/N(CCO)C2=NS(=O)(=O)c3ccccc32)c1,BRD-K90170704,0.928318141,1.132009417,1.030163779
COc1ccc(C#Cc2ccc3c(c2)O[C@@H](CN(C)C(C)=O)[C@@H](C)CN([C@H](C)CO)S3(=O)=O)cc1,BRD-K90235679,0.968379593,1.194889039,1.081634316
O=C(N/N=C/c1ccc(CO)o1)c1ccccn1,BRD-K90275785,1.005626924,1.044446065,1.025036494
C[C@H]1CN([C@@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@@H]1CN(C)C(=O)Nc1cccc2ccccc12,BRD-K90294313,0.98866017,1.286946861,1.137803516
C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3cccs3)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)Cc1ccc2c(c1)OCO2,BRD-K90350692,0.754406659,0.969211063,0.861808861
O=C(CS)NCCCCCCNC(=O)[C@@H]1C[C@@H]2C(=O)N[C@@H](Cc3ccccc3)C(=O)N2[C@@H]1c1ccc(O)cc1,BRD-K90351727,1.044845816,0.892247593,0.968546704
O=C(N1CCOCC1)[C@@]1(CCS(=O)(=O)c2ccccc2)N=C(c2ccc(OCCCO)cc2)O[C@H]1c1ccccc1,BRD-K90375190,0.830215265,0.6747995,0.752507382
O=[N+]([O-])c1c(NCCO)ccc2nonc12,BRD-K90378519,0.866466317,1.087983299,0.977224808
C[C@H](O)C#Cc1cnc2c(c1)C(=O)N([C@H](C)CO)C[C@H](C)[C@H](CN(C)C(=O)CN1CCOCC1)O2,BRD-K90382193,0.859279739,1.276097282,1.06768851
Nc1nonc1C(=O)OCC(=O)N1CCOCC1,BRD-K90420327,0.904002928,1.1664005,1.035201714
C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)CN2CCOCC2)Oc2ncc(C#CCN(C)C)cc2C1=O,BRD-K90434232,1.132569271,1.171551668,1.15206047
O=C1NC(=O)/C(=C\c2ccccc2)N1,BRD-K90440083,0.938427571,1.199525395,1.068976483
C=CCN1C(=O)[C@@]2(O[C@@H](CCn3cc([C@H](O)c4ccccc4)nn3)[C@H]([Si](C)(C)c3ccc(OC)cc3)[C@H]2C)c2cc(N3C(=O)c4cccc5cccc3c45)ccc21,BRD-K90508860,1.035441577,1.316598402,1.176019989
N=C(CN1CCCCC1)NO,BRD-K90510103,1.049559476,1.174979192,1.112269334
C[C@]1(C(=O)NCC(F)(F)F)c2ccccc2C(=O)N(Cc2cc(F)cc(C(F)(F)F)c2)[C@H]1c1ccc(CO)cc1,BRD-K90511612,0.986931373,0.849524205,0.918227789
O[C@H]1[C@H](O)CO[C@@H](Nc2ccccc2)[C@@H]1O,BRD-K90539707,0.858387003,0.902879542,0.880633272
O=S(=O)(NCC[C@H]1CC[C@H](NS(=O)(=O)c2cccc(Cl)c2)[C@@H](CO)O1)c1cccc(F)c1,BRD-K90551810,1.127160241,0.869412536,0.998286388
COc1cc(OC)c(CN(CC#CCOC(=O)NCCCCCC(=O)NO)S(=O)(=O)c2ccccc2[N+](=O)[O-])c(OC)c1,BRD-K90569895,1.042319114,1.088351664,1.065335389
